176,Egretta thula
177,Eremophila alpestris
178,Theropithecus gelada
179,Tauraco porphyrelophus
180,Macaca radiata
181,Sarkidornis melanotos
182,Spermophilus parryii
183,Alligator mississippiensis
184,Perameles nasuta
185,Tursiops truncatus
186,Hippopotamus amphibius
187,Ovibos moschatus
188,Cabassous sp.
189,Corallus hortulanus cooki
190,Thalasseus maximus
191,Papio ursinus
192,Aegypius occipitalis
193,Tauraco porphyrelophus
194,Cebus apella
195,Leprocaulinus vipera
196,Aegypius tracheliotus
197,Nannopterum harrisi
198,Pelecanus occidentalis
199,Melursus ursinus
200,Tragelaphus strepsiceros
201,Panthera tigris
202,Anthropoides paradisea
203,Lorythaixoides concolor
204,Pseudocheirus peregrinus
205,Cereopsis novaehollandiae
206,Hystrix cristata
207,Geococcyx californianus
208,Canis mesomelas
209,Choloepus hoffmani
210,unavailable
211,Sarkidornis melanotos
212,Butorides striatus
213,Trachyphonus vaillantii
214,Petaurus breviceps
215,Pelecans onocratalus
216,Ardea golieth
217,Numida meleagris
218,Pycnonotus nigricans
219,Diomedea irrorata
220,Sula nebouxii
221,Uraeginthus bengalus
222,Delphinus delphis
223,Nycticorax nycticorax
224,Dendrocitta vagabunda
225,Columba palumbus
226,Amphibolurus barbatus
227,Pavo cristatus
228,Bassariscus astutus
229,Sterna paradisaea
230,Felis silvestris lybica
231,Cathartes aura
232,Cervus duvauceli
233,Anhinga rufa
234,Paradoxurus hermaphroditus
235,Lama glama
236,Erinaceus frontalis
237,Cebus nigrivittatus
238,Caiman crocodilus
239,Neophron percnopterus
240,Zonotrichia capensis
241,Funambulus pennati
242,Bassariscus astutus
243,Speothos vanaticus
244,Ovibos moschatus
245,Felis wiedi or Leopardus weidi
246,Loxodonta africana
247,Felis concolor
248,Ursus americanus
249,Varanus salvator
250,Lasiorhinus latifrons
251,Tiliqua scincoides
252,Ctenophorus ornatus
253,Libellula quadrimaculata
254,Gazella granti
255,Sylvilagus floridanus
256,Felis concolor
257,Lama guanicoe
258,Leptoptilus dubius
259,Naja nivea
260,Cebus apella
261,Priodontes maximus
262,Giraffe camelopardalis
263,Tadorna tadorna
264,Helogale undulata
265,Anser anser
266,Macropus agilis
267,Junonia genoveua
268,Spilogale gracilis
269,Mephitis mephitis
270,Papio cynocephalus
271,Bucephala clangula
272,Phascolarctos cinereus
273,Colaptes campestroides
274,Sterna paradisaea
275,Taxidea taxus
276,Canis lupus lycaon
277,Myotis lucifugus
278,Pseudocheirus peregrinus
279,Sula dactylatra
280,Zalophus californicus
281,Oryx gazella
282,Callorhinus ursinus
283,Crotalus cerastes
284,Gazella granti
285,Felis wiedi or Leopardus weidi
286,Camelus dromedarius
287,Amphibolurus barbatus
288,Francolinus coqui
289,Tayassu pecari
290,Ardea golieth
291,Phalacrocorax niger
292,Paraxerus cepapi
293,Panthera leo persica
294,Ara chloroptera
295,Laniarius ferrugineus
296,Macropus rufogriseus
297,Chordeiles minor
298,Macaca mulatta
299,Martes americana
300,Heloderma horridum
301,Lepilemur rufescens
302,Kobus leche robertsi
303,Herpestes javanicus
304,Deroptyus accipitrinus
305,Dipodomys deserti
306,Trichosurus vulpecula
307,Naja haje
308,Merops nubicus
309,Orcinus orca
310,Myrmecophaga tridactyla
311,Geochelone elephantopus
312,Neotis denhami
313,Gyps bengalensis
314,Taurotagus oryx
315,Theropithecus gelada
316,Acrantophis madagascariensis
317,Pseudocheirus peregrinus
318,Rhea americana
319,Coendou prehensilis
320,Chlidonias leucopterus
321,Ploceus intermedius
322,Pycnonotus barbatus
323,Porphyrio porphyrio
324,Alopex lagopus
325,Nucifraga columbiana
326,Limosa haemastica
327,Paradoxurus hermaphroditus
328,Ctenophorus ornatus
329,Canis lupus baileyi
330,Manouria emys
331,Cynomys ludovicianus
332,Gerbillus sp.
333,Chlidonias leucopterus
334,Phoca vitulina
335,Graspus graspus
336,Chauna torquata
337,Spizaetus coronatus
338,Corvus albicollis
339,unavailable
340,Mycteria ibis
341,Numida meleagris
342,Antechinus flavipes
343,Macropus robustus
344,Haliaeetus leucocephalus
345,Certotrichas paena
346,Tragelaphus strepsiceros
347,Otaria flavescens
348,Bucorvus leadbeateri
349,Varanus salvator
350,Dipodomys deserti
351,Oreamnos americanus
352,Dipodomys deserti
353,Gopherus agassizii
354,Cordylus giganteus
355,Cervus canadensis
356,Cyrtodactylus louisiadensis
357,Tursiops truncatus
358,Pelecanus conspicillatus
359,Larus sp.
360,Pteronura brasiliensis
361,Geochelone elephantopus
362,Macropus robustus
363,Mungos mungo
364,Oryx gazella
365,Alectura lathami
366,Melophus lathami
367,Limosa haemastica
368,Dendrocygna viduata
369,Perameles nasuta
370,Nesomimus trifasciatus
371,Thylogale stigmatica
372,Pycnonotus nigricans
373,Cygnus buccinator
374,Felis silvestris lybica
375,Heloderma horridum
376,Pseudalopex gymnocercus
377,Ovis musimon
378,Panthera leo persica
379,Crax sp.
380,Pytilia melba
381,Libellula quadrimaculata
382,Choriotis kori
383,Colobus guerza
384,Creagrus furcatus
385,Seiurus aurocapillus
386,Macropus rufus
387,Vombatus ursinus
388,Mabuya spilogaster
389,Macropus agilis
390,Dendrocitta vagabunda
391,Ovis dalli stonei
392,Phoenicopterus ruber
393,Stenella coeruleoalba
394,Ramphastos tucanus
395,Phoeniconaias minor
396,Tayassu pecari
397,Eumetopias jubatus
398,Dendrocitta vagabunda
399,Hippopotamus amphibius
400,Recurvirostra avosetta
401,Ramphastos tucanus
402,Phascogale calura
403,Macropus rufogriseus
404,Pteronura brasiliensis
405,Herpestes javanicus
406,Libellula quadrimaculata
407,Phoenicopterus ruber
408,Lorythaixoides concolor
409,Neotis denhami
410,Choriotis kori
411,Marmota caligata
412,Semnopithecus entellus
413,Dacelo novaeguineae
414,Paraxerus cepapi
415,Felis chaus
416,Isoodon obesulus
417,Felis concolor
418,Cervus duvauceli
419,Bucephala clangula
420,Eolophus roseicapillus
421,Felis wiedi or Leopardus weidi
422,Ovis dalli stonei
423,Alouatta seniculus
424,Motacilla aguimp
425,Phascogale tapoatafa
426,Smithopsis crassicaudata
427,Lepilemur rufescens
428,Rhabdomys pumilio
429,Columba livia
430,Dasyurus viverrinus
431,Macropus giganteus
432,Haematopus ater
433,Oryx gazella
434,Lamprotornis nitens
435,Equus hemionus
436,Tachybaptus ruficollis
437,Ninox superciliaris
438,Canis aureus
439,Plegadis falcinellus
440,Lybius torquatus
441,Pelecanus conspicillatus
442,Varanus sp.
443,Acrantophis madagascariensis
444,Paradoxurus hermaphroditus
445,Phalacrocorax carbo
446,Choloepus hoffmani
447,Anitibyx armatus
448,Chlamydosaurus kingii
449,Gymnorhina tibicen
450,Geochelone radiata
451,Odocoilenaus virginianus
452,Eolophus roseicapillus
453,Chauna torquata
454,Psophia viridis
455,Pitangus sulphuratus
456,Numida meleagris
457,Zalophus californicus
458,Papilio canadensis
459,Acanthaster planci
460,Spizaetus coronatus
461,Litrocranius walleri
462,Butorides striatus
463,Neophoca cinerea
464,Bugeranus caruncalatus
465,Canis dingo
466,Morelia spilotes variegata
467,Eubalaena australis
468,Hystrix indica
469,unavailable
470,Anas bahamensis
471,Ara ararauna
472,Estrilda erythronotos
473,Semnopithecus entellus
474,Cacatua tenuirostris
475,Corythornis cristata
476,Antilocapra americana
477,Neophoca cinerea
478,Petaurus breviceps
479,Phalaropus fulicarius
480,unavailable
481,Crocodylus niloticus
482,Sciurus vulgaris
483,Alcelaphus buselaphus cokii
484,Crax sp.
485,Herpestes javanicus
486,Neotis denhami
487,Spermophilus lateralis
488,Hippotragus equinus
489,Lybius torquatus
490,Anas bahamensis
491,Ninox superciliaris
492,Numida meleagris
493,Leprocaulinus vipera
494,Delphinus delphis
495,Panthera tigris
496,Eudromia elegans
497,Cervus canadensis
498,Gazella granti
499,Eudromia elegans
500,Dipodomys deserti
501,Tauraco porphyrelophus
502,Melursus ursinus
503,Dacelo novaeguineae
504,Spheniscus magellanicus
505,Paroaria gularis
506,Canis aureus
507,Tockus erythrorhyncus
508,Geochelone elephantopus
509,Notechis semmiannulatus
510,Ara ararauna
511,Sceloporus magister
512,Canis latrans
513,Ploceus rubiginosus
514,Larus fuliginosus
515,Geococcyx californianus
516,Felis chaus
517,Cynomys ludovicianus
518,Ovis dalli stonei
519,Manouria emys
520,Odocoileus hemionus
521,unavailable
522,Damaliscus lunatus
523,Meles meles
524,Motacilla aguimp
525,Francolinus swainsonii
526,Leipoa ocellata
527,unavailable
528,Snycerus caffer
529,Sceloporus magister
530,Pavo cristatus
531,Alopex lagopus
532,Dasyurus maculatus
533,Butorides striatus
534,Psophia viridis
535,Hystrix cristata
536,Haematopus ater
537,Panthera leo
538,Lutra canadensis
539,Panthera leo persica
540,Tamandua tetradactyla
541,Fregata magnificans
542,Crotaphytus collaris
543,Junonia genoveua
544,Fregata magnificans
545,Gorilla gorilla
546,Varanus sp.
547,Dacelo novaeguineae
548,Dasyurus viverrinus
549,Boselaphus tragocamelus
550,Paroaria gularis
551,Bradypus tridactylus
552,unavailable
553,Parus atricapillus
554,unavailable
555,Columba livia
556,Snycerus caffer
557,Pandon haliaetus
558,Canis lupus
559,Cacatua galerita
560,Chloephaga melanoptera
561,Ateles paniscus
562,Tringa glareola
563,Alopochen aegyptiacus
564,Canis aureus
565,Psophia viridis
566,Sylvicapra grimma
567,Geococcyx californianus
568,Dasypus septemcincus
569,Sarkidornis melanotos
570,unavailable
571,Dasypus novemcinctus
572,Manouria emys
573,Funambulus pennati
574,Macropus agilis
575,Philetairus socius
576,Bettongia penicillata
577,Elephas maximus bengalensis
578,Eutamias minimus
579,Coendou prehensilis
580,Agouti paca
581,Phalacrocorax niger
582,Nesomimus trifasciatus
583,Bettongia penicillata
584,Lasiodora parahybana
585,Dicrostonyx groenlandicus
586,Eubalaena australis
587,Plegadis ridgwayi
588,Phalacrocorax brasilianus
589,Lamprotornis chalybaeus
590,unavailable
591,Myotis lucifugus
592,Sciurus vulgaris
593,Callipepla gambelii
594,Otaria flavescens
595,Paroaria gularis
596,Irania gutteralis
597,Cynictis penicillata
598,Merops sp.
599,Ardea golieth
600,Phalacrocorax carbo
601,Bassariscus astutus
602,Felis concolor
603,Eolophus roseicapillus
604,Butorides striatus
605,Spizaetus coronatus
606,Cercopithecus aethiops
607,Odocoilenaus virginianus
608,Terrapene carolina
609,Dacelo novaeguineae
610,Microcebus murinus
611,Pterocles gutturalis
612,Phoenicopterus chilensis
613,Chauna torquata
614,Chlamydosaurus kingii
615,Spermophilus tridecemlineatus
616,Canis lupus lycaon
617,Meleagris gallopavo
618,Papio cynocephalus
619,unavailable
620,Morelia spilotes variegata
621,Macropus robustus
622,Varanus salvator
623,Cereopsis novaehollandiae
624,Varanus sp.
625,Merops bullockoides
626,Epicrates cenchria maurus
627,Canis dingo
628,Limosa haemastica
629,Sula nebouxii
630,Spilogale gracilis
631,Dusicyon thous
632,Gerbillus sp.
633,Picoides pubescens
634,Phascogale calura
635,Dendrocygna viduata
636,Macropus rufogriseus
637,Grus rubicundus
638,Ardea cinerea
639,Papio ursinus
640,Haliaeetus leucoryphus
641,Vanellus armatus
642,Estrilda erythronotos
643,Corvus brachyrhynchos
644,Rangifer tarandus
645,Thylogale stigmatica
646,Plegadis ridgwayi
647,Globicephala melas
648,Phalaropus fulicarius
649,unavailable
650,Bassariscus astutus
651,Choloepus hoffmani
652,Lamprotornis nitens
653,Cabassous sp.
654,Geochelone elegans
655,Gazella granti
656,Manouria emys
657,Cercopithecus aethiops
658,Tamiasciurus hudsonicus
659,Redunca redunca
660,Spizaetus coronatus
661,Bradypus tridactylus
662,Calyptorhynchus magnificus
663,Camelus dromedarius
664,Colaptes campestroides
665,Colaptes campestroides
666,Axis axis
667,Parus atricapillus
668,Bassariscus astutus
669,Lophoaetus occipitalis
670,Trichoglossus chlorolepidotus
671,unavailable
672,Macropus rufogriseus
673,Cynictis penicillata
674,Redunca redunca
675,Phalacrocorax niger
676,Lasiorhinus latifrons
677,Psittacula krameri
678,Macaca nemestrina
679,Spermophilus lateralis
680,Turtur chalcospilos
681,Papilio canadensis
682,Amphibolurus barbatus
683,Prionace glauca
684,Hyaena brunnea
685,Gekko gecko
686,Neophoca cinerea
687,Haliaeetus leucoryphus
688,Dasypus novemcinctus
689,Alcelaphus buselaphus cokii
690,Neophoca cinerea
691,Varanus sp.
692,Colaptes campestroides
693,Merops bullockoides
694,Mabuya spilogaster
695,unavailable
696,Alligator mississippiensis
697,Zosterops pallidus
698,Cracticus nigroagularis
699,Cyrtodactylus louisiadensis
700,Odocoilenaus virginianus
701,Felis wiedi or Leopardus weidi
702,Corvus albicollis
703,Theropithecus gelada
704,Hyaena brunnea
705,Cyrtodactylus louisiadensis
706,Dendrocitta vagabunda
707,Phalacrocorax albiventer
708,Hippotragus niger
709,Callipepla gambelii
710,Cynictis penicillata
711,Colobus guerza
712,Ephippiorhynchus mycteria
713,unavailable
714,Crotalus triseriatus
715,Agouti paca
716,Lorythaixoides concolor
717,Sarkidornis melanotos
718,Larus dominicanus
719,Canis lupus lycaon
720,Toxostoma curvirostre
721,Corvus albicollis
722,Oryx gazella callotis
723,Alcelaphus buselaphus caama
724,Acrobates pygmaeus
725,Ara macao
726,Haliaetus leucogaster
727,Dasyurus maculatus
728,Leprocaulinus vipera
729,Macropus agilis
730,Streptopelia decipiens
731,Macropus giganteus
732,Streptopelia senegalensis
733,Lamprotornis chalybaeus
734,Ovis ammon
735,Nycticorax nycticorax
736,Ammospermophilus nelsoni
737,Himantopus himantopus
738,Bubo virginianus
739,Neotoma sp.
740,Dasyurus viverrinus
741,Anas punctata
742,Drymarchon corias couperi
743,Tockus flavirostris
744,Macropus robustus
745,Phoenicopterus ruber
746,Gopherus agassizii
747,Ctenophorus ornatus
748,Anser caerulescens
749,Phascogale calura
750,Cereopsis novaehollandiae
751,Corythornis cristata
752,Francolinus swainsonii
753,Zosterops pallidus
754,Sitta canadensis
755,Coluber constrictor
756,Isoodon obesulus
757,Varanus salvator
758,Acrantophis madagascariensis
759,Dendrocygna viduata
760,Propithecus verreauxi
761,Terathopius ecaudatus
762,Crotalus triseriatus
763,Chlamydosaurus kingii
764,Pseudocheirus peregrinus
765,Dicrostonyx groenlandicus
766,Lybius torquatus
767,Larus sp.
768,Megaderma spasma
769,Dicrurus adsimilis
770,Actophilornis africanus
771,Acanthaster planci
772,Bettongia penicillata
773,Paraxerus cepapi
774,Oxybelis sp.
775,Butorides striatus
776,Anastomus oscitans
777,Pycnonotus nigricans
778,Alopex lagopus
779,Bucorvus leadbeateri
780,Naja nivea
781,Myrmecobius fasciatus
782,Trichoglossus chlorolepidotus
783,Macropus eugenii
784,Paroaria gularis
785,Cabassous sp.
786,Eudyptula minor
787,Aegypius tracheliotus
788,Coendou prehensilis
789,Paradoxurus hermaphroditus
790,Genetta genetta
791,Felis caracal
792,Columba palumbus
793,Pan troglodytes
794,Coluber constrictor foxii
795,Gorilla gorilla
796,Struthio camelus
797,Varanus albigularis
798,Oryx gazella
799,Ardea golieth
800,Tiliqua scincoides
801,Ursus arctos
802,Pycnonotus nigricans
803,Cervus elaphus
804,Cyrtodactylus louisiadensis
805,Spermophilus richardsonii
806,Paroaria gularis
807,Equus hemionus
808,Gyps fulvus
809,Haematopus ater
810,Morelia spilotes variegata
811,Lepus townsendii
812,Papilio canadensis
813,Lutra canadensis
814,Callipepla gambelii
815,Corythornis cristata
816,Felis pardalis
817,Tockus flavirostris
818,Uraeginthus granatina
819,Felis caracal
820,Ramphastos tucanus
821,Ratufa indica
822,Falco mexicanus
823,Bison bison
824,Pseudocheirus peregrinus
825,Ciconia episcopus
826,Naja haje
827,Cracticus nigroagularis
828,Anitibyx armatus
829,unavailable
830,Theropithecus gelada
831,Alligator mississippiensis
832,Motacilla aguimp
833,Upupa epops
834,Cervus duvauceli
835,Nasua nasua
836,Ramphastos tucanus
837,Ara chloroptera
838,Lybius torquatus
839,Trachyphonus vaillantii
840,Anathana ellioti
841,Tenrec ecaudatus
842,Picoides pubescens
843,Macaca radiata
844,Macropus giganteus
845,Elephas maximus bengalensis
846,unavailable
847,Perameles nasuta
848,Agama sp.
849,Pteronura brasiliensis
850,Canis mesomelas
851,Larus fuliginosus
852,Oxybelis fulgidus
853,Tachyglossus aculeatus
854,Felis caracal
855,Lasiorhinus latifrons
856,Perameles nasuta
857,Alligator mississippiensis
858,Felis libyca
859,Sylvicapra grimma
860,Cygnus buccinator
861,Buteo jamaicensis
862,Pteronura brasiliensis
863,Ictonyx striatus
864,Hippotragus niger
865,Lama glama
866,Tauraco porphyrelophus
867,Phalaropus lobatus
868,Laniarius ferrugineus
869,Papio cynocephalus
870,Sitta canadensis
871,Oreamnos americanus
872,Ursus arctos
873,Speothos vanaticus
874,Lophoaetus occipitalis
875,Nyctea scandiaca
876,Cabassous sp.
877,Macropus agilis
878,Dendrocygna viduata
879,Panthera pardus
880,Genetta genetta
881,Pterocles gutturalis
882,Gopherus agassizii
883,Gyps bengalensis
884,Plegadis ridgwayi
885,Choloepus hoffmani
886,Climacteris melanura
887,Ardea cinerea
888,Alcelaphus buselaphus cokii
889,Rana sp.
890,Macropus robustus
891,Lamprotornis sp.
892,Cyrtodactylus louisiadensis
893,Ovis musimon
894,Lepus townsendii
895,Dusicyon thous
896,Stenella coeruleoalba
897,Acrobates pygmaeus
898,Boa constrictor mexicana
899,Neotis denhami
900,Laniaurius atrococcineus
901,Globicephala melas
902,Butorides striatus
903,Naja nivea
904,Diomedea irrorata
905,Platalea leucordia
906,Dusicyon thous
907,Theropithecus gelada
908,Stercorarius longicausus
909,Sula nebouxii
910,Propithecus verreauxi
911,Plegadis falcinellus
912,Trichoglossus haematodus moluccanus
913,Phalacrocorax albiventer
914,Fulica cristata
915,Cervus duvauceli
916,Chlamydosaurus kingii
917,Pavo cristatus
918,Macaca nemestrina
919,Spermophilus lateralis
920,Pseudoleistes virescens
921,Sterna paradisaea
922,Genetta genetta
923,Perameles nasuta
924,Sylvicapra grimma
925,Junonia genoveua
926,Spermophilus richardsonii
927,Macropus robustus
928,Castor canadensis
929,Pelecans onocratalus
930,Eunectes sp.
931,Microcavia australis
932,Cygnus atratus
933,Creagrus furcatus
934,Bassariscus astutus
935,unavailable
936,Myotis lucifugus
937,Alligator mississippiensis
938,Dusicyon thous
939,Chlamydosaurus kingii
940,Cygnus buccinator
941,Sula dactylatra
942,Alligator mississippiensis
943,Bubalornis niger
944,Spermophilus armatus
945,Kobus defassa
946,Varanus sp.
947,Mirounga angustirostris
948,Diomedea irrorata
949,Megaderma spasma
950,Acinynox jubatus
951,Equus hemionus
952,Mycteria ibis
953,Ctenophorus ornatus
954,Castor fiber
955,Thamnolaea cinnmomeiventris
956,Diomedea irrorata
957,Climacteris melanura
958,Eumetopias jubatus
959,Pterocles gutturalis
960,unavailable
961,unavailable
962,Laniaurius atrococcineus
963,Anthropoides paradisea
964,Theropithecus gelada
965,Plegadis falcinellus
966,Raphicerus campestris
967,Stercorarius longicausus
968,Elephas maximus bengalensis
969,Tayassu tajacu
970,Ammospermophilus nelsoni
971,Tamiasciurus hudsonicus
972,Microcebus murinus
973,unavailable
974,Varanus salvator
975,Varanus sp.
976,Paroaria gularis
977,Pelecanus conspicillatus
978,Terathopius ecaudatus
979,Varanus salvator
980,Myrmecophaga tridactyla
981,Paradoxurus hermaphroditus
982,Rhea americana
983,Herpestes javanicus
984,Macropus agilis
985,Crocodylus niloticus
986,Bettongia penicillata
987,Propithecus verreauxi
988,Panthera pardus
989,Gyps bengalensis
990,Delphinus delphis
991,Columba palumbus
992,Felis wiedi or Leopardus weidi
993,Psophia viridis
994,Leptoptilos crumeniferus
995,Anhinga rufa
996,Anas punctata
997,Canis mesomelas
998,Semnopithecus entellus
999,Uraeginthus granatina
1000,Lycosa godeffroyi
